Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Groups With Access Code,Level1_Chargers,Level2_Chargers,DC_Fast_Chargers,EV_Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Connector_Types,Country,Total_Chargers,Total_Chargers_in_State
ELEC,Mansion on Forsyth Park - Tesla Destination,700 Drayton St,Savannah,GA,31401,E,Public,0.0,3.0,0.0,Tesla Destination,32.067258,-81.094412,10/6/2022,114076,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,5171.0
ELEC,The Cloister at Sea Island - Tesla Destination,100 Cloister Dr,Sea Island,GA,31561,E,Public,0.0,2.0,0.0,Tesla Destination,31.181406,-81.349942,10/6/2022,114077,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,5171.0
ELEC,"Spencer House Inn, a Select Registry Property - Tesla Destination",101 East Bryant St,St Marys,GA,31558,E,Public,0.0,2.0,0.0,Tesla Destination,30.721805,-81.547885,10/6/2022,114078,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,5171.0
ELEC,The Lodge on Little St. Simons Island - Tesla Destination,1000 Hampton River Club Marina Dr,St Simons Island,GA,31522,E,Public,0.0,2.0,0.0,Tesla Destination,31.294609,-81.344733,10/6/2022,114079,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,5171.0
ELEC,Hampton Inn St. Simons Island - Tesla Destination,2204 Old Demere Rd,St Simons Island,GA,31522,E,Public,0.0,6.0,0.0,Tesla Destination,31.1603633,-81.3900545,10/6/2022,114081,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,5171.0
ELEC,King and Prince Beach & Golf Resort - Tesla Destination,201 Arnold Rd,St. Simons Island,GA,31522,E,Public,0.0,2.0,0.0,Tesla Destination,31.139504,-81.379431,10/6/2022,114083,2023-01-18 15:15:20 UTC,TESLA,US,2.0,5171.0
ELEC,Atlanta Evergreen Marriott Conference Resort - Tesla Destination,4021 Lakeview Dr,Stone Mountain,GA,30083,E,Public,0.0,3.0,0.0,Tesla Destination,33.798495,-84.130427,10/6/2022,114084,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,5171.0
ELEC,Hilton Garden Inn Tifton - Tesla Destination,201 Boo Dr,Tifton,GA,31793,E,Public,0.0,2.0,0.0,Tesla Destination,31.447475,-83.534205,10/6/2022,114085,2023-01-18 15:15:20 UTC,TESLA,US,2.0,5171.0
ELEC,Holiday Inn Express Tifton - Tesla Destination,814 7th St W,Tifton,GA,31794,E,Public,0.0,6.0,0.0,Tesla Destination,31.4493381,-83.5267192,10/6/2022,114086,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,5171.0
ELEC,Holiday Inn Express Hotel & Suites Valdosta West - Tesla Destination,1330 St Augustine Rd,Valdosta,GA,31601,E,Public,0.0,6.0,0.0,Tesla Destination,30.8422962,-83.3287993,10/6/2022,114088,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,5171.0
ELEC,Comfort Suites Valdosta - Tesla Destination,1332 St. Augustine Rd,Valdosta,GA,31601,E,Public,0.0,8.0,0.0,Tesla Destination,30.8417625,-83.3288373,10/6/2022,114089,2023-01-18 15:15:20 UTC,J1772 TESLA,US,8.0,5171.0
ELEC,Comfort Inn & Suites Valdosta - Tesla Destination,1785 W Hill Ave,Valdosta,GA,31601,E,Public,0.0,4.0,0.0,Tesla Destination,30.8201035,-83.3090492,10/6/2022,114090,2023-01-18 15:15:20 UTC,J1772 TESLA,US,4.0,5171.0
ELEC,Courtyard by Marriott Warner Robins - Tesla Destination,589 Carl Vinson Pkwy,Warner Robbins,GA,31088,E,Public,0.0,4.0,0.0,Tesla Destination,32.616857,-83.670379,10/6/2022,114091,2023-01-18 15:15:20 UTC,J1772 TESLA,US,4.0,5171.0
ELEC,Candlewood Suites Warner Robins/Robins AFB - Tesla Destination,110 Willie Lee Pkwy,Warner Robins,GA,31088,E,Public,0.0,6.0,0.0,Tesla Destination,32.6148165,-83.6947921,10/6/2022,114092,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,5171.0
ELEC,Fairfield Inn & Suites by Marriott Warner Robins - Tesla Destination,221 Margie Dr,Warner Robins,GA,31088,E,Public,0.0,7.0,0.0,Tesla Destination,32.6148899,-83.6906001,10/6/2022,114093,2023-01-18 15:15:20 UTC,J1772 TESLA,US,7.0,5171.0
ELEC,Holiday Inn Express & Suites Warner Robins - Tesla Destination,4020 Watson Blvd,Warner Robins,GA,31093,E,Public,0.0,8.0,0.0,Tesla Destination,32.6166443,-83.6990012,10/6/2022,114094,2023-01-18 15:15:20 UTC,J1772 TESLA,US,8.0,5171.0
ELEC,Tellus Science Museum - Tesla Destination,100 Tellus Dr,White,GA,30184,E,Public,0.0,3.0,0.0,Tesla Destination,34.241831,-84.770259,10/6/2022,114095,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,5171.0
ELEC,Brasstown Valley Resort and Spa - Tesla Destination,6321 US-76,Young Harris,GA,30582,E,Public,0.0,2.0,0.0,Tesla Destination,34.9526059,-83.8379768,10/6/2022,114096,2023-01-18 15:15:20 UTC,TESLA,US,2.0,5171.0
ELEC,The Modern Honolulu - Tesla Destination,1775 Ala Moana Blvd,Honolulu,HI,96815,E,Public,0.0,3.0,0.0,Tesla Destination,21.284824,-157.839033,10/6/2022,114097,2023-01-18 15:15:20 UTC,TESLA,US,3.0,806.0
ELEC,Outrigger Waikiki Beach Resort - Tesla Destination,2335 Kalakaua Ave,Honolulu,HI,96815,E,Public,0.0,1.0,0.0,Tesla Destination,21.277073,-157.827506,10/6/2022,114098,2023-01-18 15:15:20 UTC,TESLA,US,1.0,806.0
ELEC,Four Seasons Resort Hualalai - Tesla Destination,72-100 Ka'upulehu Dr,Kailua-Kona,HI,96740,E,Public,0.0,2.0,0.0,Tesla Destination,19.827266,-155.991974,10/6/2022,114099,2023-01-18 15:15:20 UTC,TESLA,US,2.0,806.0
ELEC,Four Seasons Resort Oahu at Ko Olina - Tesla Destination,92-1001 Olani St,Kapolei,HI,96707,E,Public,0.0,3.0,0.0,Tesla Destination,21.339535,-158.125764,10/6/2022,114100,2023-01-18 15:15:20 UTC,TESLA,US,3.0,806.0
ELEC,Four Seasons Maui at Wailea - Tesla Destination,3900 Wailea Alanui Dr,Kihei,HI,96753,E,Public,0.0,1.0,0.0,Tesla Destination,20.679116,-156.441287,10/6/2022,114101,2023-01-18 15:15:20 UTC,TESLA,US,1.0,806.0
ELEC,"The Ritz-Carlton, Kapalua - Tesla Destination",1 Ritz Carlton Dr,Lahaina,HI,96761,E,Public,0.0,2.0,0.0,Tesla Destination,21.000768,-156.654035,10/6/2022,114102,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,806.0
ELEC,Hilton Waikoloa Village - Tesla Destination,69-425 Waikoloa Beach Dr,Waikoloa,HI,96738,E,Public,0.0,2.0,0.0,Tesla Destination,19.923808,-155.887701,10/6/2022,114103,2023-01-18 15:15:20 UTC,TESLA,US,2.0,806.0
ELEC,"Hotel Wailea, Relais & Chateaux - Tesla Destination",555 Kaukahi St,Wailea,HI,96753,E,Public,0.0,3.0,0.0,Tesla Destination,20.677474,-156.431596,10/6/2022,114105,2023-01-18 15:15:20 UTC,TESLA,US,3.0,806.0
ELEC,Prairie Meadows Racetrack and Casino - Tesla Destination,1 Prairie Meadows Dr,Altoona,IA,50009,E,Public,0.0,3.0,0.0,Tesla Destination,41.655869,-93.489669,10/6/2022,114106,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,829.0
ELEC,Ankeny Best Western Premier - Tesla Destination,2502 SE Tones Dr,Ankeny,IA,50021,E,Public,0.0,2.0,0.0,Tesla Destination,41.70508,-93.57325,10/6/2022,114107,2023-01-18 15:15:20 UTC,TESLA,US,2.0,829.0
ELEC,Teriyaki Madness - Tesla Destination,3721 State St,Bettendorf,IA,52722,E,Public,0.0,2.0,0.0,Tesla Destination,41.528819,-90.481767,10/6/2022,114108,2023-01-18 15:15:20 UTC,TESLA,US,2.0,829.0
ELEC,Best Western Longbranch - Tesla Destination,90 Twixt Town Rd NE,Cedar Rapids,IA,52402,E,Public,0.0,2.0,0.0,Tesla Destination,42.028453,-91.620215,10/6/2022,114110,2023-01-18 15:15:20 UTC,TESLA,US,2.0,829.0
ELEC,Beiderbecke Inn - Tesla Destination,532 W 7th St,Davenport,IA,52803,E,Public,0.0,2.0,0.0,Tesla Destination,41.526829,-90.58126,10/6/2022,114111,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,829.0
ELEC,Hilton Des Moines Downtown - Tesla Destination,435 Park St,Des Moines,IA,50309,E,Public,0.0,2.0,0.0,Tesla Destination,41.5904938,-93.6233432,10/6/2022,114112,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,829.0
ELEC,Hotel Julien Dubuque - Tesla Destination,200 Main St,Dubuque,IA,52001,E,Public,0.0,3.0,0.0,Tesla Destination,42.496212,-90.664436,10/6/2022,114113,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,829.0
ELEC,Wild Rose Casino & Resort - Tesla Destination,777 Wild Rose Dr,Jefferson,IA,50129,E,Public,0.0,1.0,0.0,Tesla Destination,42.03649,-94.381744,10/6/2022,114114,2023-01-18 15:15:20 UTC,TESLA,US,1.0,829.0
ELEC,Honey Creek Resort - Tesla Destination,12633 Resort Dr,Moravia,IA,52571,E,Public,0.0,3.0,0.0,Tesla Destination,40.869994,-92.918223,10/6/2022,114115,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,829.0
ELEC,Bass Farms - Tesla Destination,840 Bass Ln,Mt Vernon,IA,52314,E,Public,0.0,2.0,0.0,Tesla Destination,41.920833,-91.494521,10/6/2022,114116,2023-01-18 15:15:20 UTC,TESLA,US,2.0,829.0
ELEC,Diamond Jo Casino - Tesla Destination,777 Diamond Jo Ln,Northwood,IA,50459,E,Public,0.0,2.0,0.0,Tesla Destination,43.447071,-93.352168,10/6/2022,114117,2023-01-18 15:15:20 UTC,TESLA,US,2.0,829.0
ELEC,Fairfield Inn & Suites Waterloo Cedar Falls - Tesla Destination,2134 La Porte Rd,Waterloo,IA,50702,E,Public,0.0,3.0,0.0,Tesla Destination,42.4665965,-92.319229,10/6/2022,114119,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,829.0
ELEC,Holiday Inn Express & Suites West Des Moines - Tesla Destination,240 Jordan Creek Pkwy,West Des Moines,IA,50266,E,Public,0.0,4.0,0.0,Tesla Destination,41.572729,-93.809383,10/6/2022,114120,2023-01-18 15:15:20 UTC,J1772 TESLA,US,4.0,829.0
ELEC,511 Main Pizzeria and Soda Fountain - Tesla Destination,511 Main St.,Ashton,ID,83420,E,Public,0.0,4.0,0.0,Tesla Destination,44.071793,-111.448201,10/6/2022,114121,2023-01-18 15:15:20 UTC,J1772 TESLA,US,4.0,503.0
ELEC,The Silver Creek Hotel - Tesla Destination,721 N Main St,Bellevue,ID,83313,E,Public,0.0,1.0,0.0,Tesla Destination,43.45748,-114.258798,10/6/2022,114122,2023-01-18 15:15:20 UTC,TESLA,US,1.0,503.0
ELEC,Paradise Valley Chalet - Tesla Destination,2969 Paradise Valley Rd,Bonners Ferry,ID,83805,E,Public,0.0,4.0,0.0,Tesla Destination,48.645277,-116.308827,10/6/2022,114124,2023-01-18 15:15:20 UTC,TESLA,US,4.0,503.0
ELEC,Fairfield Inn & Suites by Marriott Burley - Tesla Destination,230 W 7th St N,Burley,ID,83318,E,Public,0.0,3.0,0.0,Tesla Destination,42.56459,-113.794533,10/6/2022,114125,2023-01-18 15:15:20 UTC,TESLA,US,3.0,503.0
ELEC,Coeur D' Alene Resort - Tesla Destination,115 S 2nd St,Coeur D'Alene,ID,83814,E,Public,0.0,3.0,0.0,Tesla Destination,47.672468,-116.784484,10/6/2022,114126,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,503.0
ELEC,The Golf Club at Black Rock - Tesla Destination,18168 S Kimberlite Dr,Coeur D'Alene,ID,83814,E,Public,0.0,1.0,0.0,Tesla Destination,47.511304,-116.870557,10/6/2022,114127,2023-01-18 15:15:20 UTC,TESLA,US,1.0,503.0
ELEC,SpringHill Suites Coeur d'Alene - Tesla Destination,2250 W Seltice Way,Coeur D'Alene,ID,83814,E,Public,0.0,2.0,0.0,Tesla Destination,47.6978563,-116.8086523,10/6/2022,114128,2023-01-18 15:15:20 UTC,TESLA,US,2.0,503.0
ELEC,EstateOnTheLakeBandB.com - Tesla Destination,277 Lakeshore Ave,Dover,ID,83825,E,Public,0.0,2.0,0.0,Tesla Destination,48.249257,-116.603074,10/6/2022,114129,2023-01-18 15:15:20 UTC,TESLA,US,2.0,503.0
ELEC,Grand Teton Distillery - Tesla Destination,1755 N Highway,Driggs,ID,83422,E,Public,0.0,2.0,0.0,Tesla Destination,43.747162,-111.111474,10/6/2022,114130,2023-01-18 15:15:20 UTC,TESLA,US,2.0,503.0
ELEC,Super 8 - Grangeville - Tesla Destination,801 SW 1st St,Grangeville,ID,83530,E,Public,0.0,3.0,0.0,Tesla Destination,45.925088,-116.130482,10/6/2022,114131,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,503.0
ELEC,Candlewood Suites Meridian - Tesla Destination,1855 S Silverstone Way,Meridian,ID,83642,E,Public,0.0,3.0,0.0,Tesla Destination,43.5878943,-116.3530003,10/6/2022,114132,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,503.0
ELEC,Home2 Suites by Hilton Nampa - Tesla Destination,5750 E Franklin Rd,Nampa,ID,83687,E,Public,0.0,2.0,0.0,Tesla Destination,43.60616,-116.51054,10/6/2022,114133,2023-01-18 15:15:20 UTC,TESLA,US,2.0,503.0
ELEC,Red Lion Post Falls - Tesla Destination,414 E 1st Ave,Post Falls,ID,83854,E,Public,0.0,3.0,0.0,Tesla Destination,47.705019,-116.943517,10/6/2022,114134,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,503.0
ELEC,The Stagecoach Inn - Tesla Destination,201 Riverfront Dr,Salmon,ID,83467,E,Public,0.0,1.0,0.0,Tesla Destination,45.178629,-113.898431,10/6/2022,114135,2023-01-18 15:15:20 UTC,TESLA,US,1.0,503.0
ELEC,Best Western Edgewater - Tesla Destination,56 Bridge St,Sandpoint,ID,83864,E,Public,0.0,2.0,0.0,Tesla Destination,48.274961,-116.544463,10/6/2022,114137,2023-01-18 15:15:20 UTC,TESLA,US,2.0,503.0
ELEC,Sun Valley Resort - Tesla Destination,1 Sun Valley Rd,Sun Valley,ID,83353,E,Public,0.0,2.0,0.0,Tesla Destination,43.695009,-114.354334,10/6/2022,114138,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,503.0
ELEC,Knob Hill Inn - Tesla Destination,960 N Main St,Sun Valley,ID,83353,E,Public,0.0,1.0,0.0,Tesla Destination,43.685908,-114.36668,10/6/2022,114139,2023-01-18 15:15:20 UTC,TESLA,US,1.0,503.0
ELEC,"Hilton Garden Inn, Addison - Tesla Destination",551 N Swift Rd,Addison,IL,60101,E,Public,0.0,3.0,0.0,Tesla Destination,41.9364472,-88.0390738,10/6/2022,114141,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Best Western Premier Alton - St. Louis - Tesla Destination,3559 College Ave,Alton,IL,62002,E,Public,0.0,1.0,0.0,Tesla Destination,38.903655,-90.130905,10/6/2022,114142,2023-01-18 15:15:20 UTC,TESLA,US,1.0,3477.0
ELEC,Prisco Community Center - Tesla Destination,150 W Illinois Ave,Aurora,IL,60506,E,Public,0.0,3.0,0.0,Tesla Destination,41.7700293,-88.3127869,10/6/2022,114143,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Two Brothers Roundhouse - Tesla Destination,205 N Broadway,Aurora,IL,60505,E,Public,0.0,4.0,0.0,Tesla Destination,41.760295,-88.308792,10/6/2022,114144,2023-01-18 15:15:20 UTC,TESLA,US,4.0,3477.0
ELEC,Vaughan Athletic Center - Tesla Destination,2121 W Indian Trl,Aurora,IL,60506,E,Public,0.0,6.0,0.0,Tesla Destination,41.7821466,-88.3673209,10/6/2022,114145,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,3477.0
ELEC,Eola Community Center - Tesla Destination,555 S Eola Rd,Aurora,IL,60504,E,Public,0.0,6.0,0.0,Tesla Destination,41.7458905,-88.2479397,10/6/2022,114146,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,3477.0
ELEC,Ohare Auto Body LTD - Tesla Destination,1316 W Irving Park Rd,Bensenville,IL,60106,E,Public,0.0,1.0,0.0,Tesla Destination,41.960695,-87.961703,10/6/2022,114147,2023-01-18 15:15:20 UTC,TESLA,US,1.0,3477.0
ELEC,DoubleTree by Hilton Hotel Bloomington - Tesla Destination,10 Brickyard Dr,Bloomington,IL,61701,E,Public,0.0,1.0,0.0,Tesla Destination,40.461377,-88.967545,10/6/2022,114148,2023-01-18 15:15:20 UTC,TESLA,US,1.0,3477.0
ELEC,Canton Harvester Inn - Tesla Destination,150 N Main St,Canton,IL,61520,E,Public,0.0,2.0,0.0,Tesla Destination,40.557834,-90.035403,10/6/2022,114149,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,Amy Home Services - Tesla Destination,39 N Western Ave,Carpentersville,IL,60110,E,Public,0.0,1.0,0.0,Tesla Destination,42.109924,-88.296276,10/6/2022,114150,2023-01-18 15:15:20 UTC,TESLA,US,1.0,3477.0
ELEC,I Hotel and Conference Center - Tesla Destination,1900 S 1st St,Champaign,IL,61820,E,Public,0.0,2.0,0.0,Tesla Destination,40.093459,-88.237783,10/6/2022,114151,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,Home2 Suites By Hilton Champaign Urbana - Tesla Destination,2013 S Neil St,Champaign,IL,61820,E,Public,0.0,1.0,0.0,Tesla Destination,40.092644,-88.247187,10/6/2022,114152,2023-01-18 15:15:20 UTC,TESLA,US,1.0,3477.0
ELEC,Hyatt Place Champaign/Urbana - Tesla Destination,217 N Neil St,Champaign,IL,61820,E,Public,0.0,3.0,0.0,Tesla Destination,40.118077,-88.243875,10/6/2022,114153,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Campus Center Public Parking Deck - Tesla Destination,509 E Healey St,Champaign,IL,61820,E,Public,0.0,4.0,0.0,Tesla Destination,40.1111949,-88.2307155,10/6/2022,114154,2023-01-18 15:15:20 UTC,TESLA,US,4.0,3477.0
ELEC,Grant Park North - Tesla Destination,25 N Michigan Ave,Chicago,IL,60602,E,Public,0.0,3.0,0.0,Tesla Destination,41.882267,-87.624325,10/6/2022,114156,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Grant Park South - Tesla Destination,325 S Michigan Ave,Chicago,IL,60604,E,Public,0.0,3.0,0.0,Tesla Destination,41.877475,-87.624245,10/6/2022,114157,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Loews Chicago Hotel - Tesla Destination,455 N Park Dr,Chicago,IL,60611,E,Public,0.0,3.0,0.0,Tesla Destination,41.889755,-87.618659,10/6/2022,114158,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,"The Guesthouse Hotel, a Select Registry Property - Tesla Destination",4872 N Clark St,Chicago,IL,60640,E,Public,0.0,2.0,0.0,Tesla Destination,41.970814,-87.6677516,10/6/2022,114159,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,Millennium Lakeside Garage - Tesla Destination,5 S Columbus Dr,Chicago,IL,60603,E,Public,0.0,11.0,0.0,Tesla Destination,41.882094,-87.620496,10/6/2022,114160,2023-01-18 15:15:20 UTC,J1772 TESLA,US,11.0,3477.0
ELEC,Millennium Parking Garage - Tesla Destination,5 S Columbus Dr,Chicago,IL,60601,E,Public,0.0,11.0,0.0,Tesla Destination,41.881747,-87.620555,10/6/2022,114161,2023-01-18 15:15:20 UTC,J1772 TESLA,US,11.0,3477.0
ELEC,Atlantic Aviation MDW - Tesla Destination,6150 S Laramie Ave,Chicago,IL,60638,E,Public,0.0,6.0,0.0,Tesla Destination,41.780364,-87.752853,10/6/2022,114162,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,3477.0
ELEC,AC Hotel Chicago Downtown - Tesla Destination,630 N Rush St,Chicago,IL,60611,E,Public,0.0,2.0,0.0,Tesla Destination,41.893499,-87.625498,10/6/2022,114163,2023-01-18 15:15:20 UTC,TESLA,US,2.0,3477.0
ELEC,640 N LaSalle Parking Garage - Tesla Destination,640 N LaSalle St,Chicago,IL,60654,E,Public,0.0,6.0,0.0,Tesla Destination,41.8936252,-87.6334239,10/6/2022,114164,2023-01-18 15:15:20 UTC,TESLA,US,6.0,3477.0
ELEC,Park Hyatt Chicago - Tesla Destination,800 N Michigan Ave,Chicago,IL,60611,E,Public,0.0,1.0,0.0,Tesla Destination,41.896792,-87.625142,10/6/2022,114165,2023-01-18 15:15:20 UTC,TESLA,US,1.0,3477.0
ELEC,Wyndham Chicago O'Hare - Tesla Destination,1450 Touhy Ave,Des Plaines,IL,60018,E,Public,0.0,2.0,0.0,Tesla Destination,42.0103814,-87.887338,10/6/2022,114167,2023-01-18 15:15:20 UTC,TESLA,US,2.0,3477.0
ELEC,Comfort Inn O'Hare - Convention Center - Tesla Destination,2175 Touhy Ave,Des Plaines,IL,60018,E,Public,0.0,3.0,0.0,Tesla Destination,42.0096014,-87.8707864,10/6/2022,114168,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Best Western O'Hare North/Elk Grove Hotel - Tesla Destination,100 Busse Rd,Elk Grove Village,IL,60007,E,Public,0.0,3.0,0.0,Tesla Destination,42.0248324,-87.9606725,10/6/2022,114171,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Holiday Inn Chicago-Elk Grove - Tesla Destination,1000 Busse Rd,Elk Grove Village,IL,60007,E,Public,0.0,3.0,0.0,Tesla Destination,42.010468,-87.960841,10/6/2022,114172,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Super 8 O'Hare Elk Grove - Tesla Destination,2951 Touhy Ave,Elk Grove Village,IL,60007,E,Public,0.0,3.0,0.0,Tesla Destination,42.0072885,-87.9359308,10/6/2022,114173,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Clarion Inn Elmhurst - Oakbrook - Tesla Destination,933 S Riverside Dr,Elmhurst,IL,60126,E,Public,0.0,2.0,0.0,Tesla Destination,41.869944,-87.95672,10/6/2022,114174,2023-01-18 15:15:20 UTC,TESLA,US,2.0,3477.0
ELEC,"Stone Terrace, a Select Registry Property - Tesla Destination",1622 Forest Pl,Evanston,IL,60201,E,Public,0.0,2.0,0.0,Tesla Destination,42.045779,-87.674557,10/6/2022,114175,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,Hilton Orrington/Evanston - Tesla Destination,1710 Orrington Ave,Evanston,IL,60201,E,Public,0.0,2.0,0.0,Tesla Destination,42.049151,-87.6804256,10/6/2022,114176,2023-01-18 15:15:20 UTC,TESLA,US,2.0,3477.0
ELEC,R Place - Tesla Destination,1527 Harlem Ave,Forest Park,IL,60130,E,Public,0.0,6.0,0.0,Tesla Destination,41.8585916,-87.8044168,10/6/2022,114177,2023-01-18 15:15:20 UTC,J1772 TESLA,US,6.0,3477.0
ELEC,Culver's of Galena - Tesla Destination,11371 Oldenburg Ln,Galena,IL,61036,E,Public,0.0,2.0,0.0,Tesla Destination,42.436394,-90.450359,10/6/2022,114178,2023-01-18 15:15:20 UTC,TESLA,US,2.0,3477.0
ELEC,Galena Brewing Co - Tesla Destination,226 N Commerce St,Galena,IL,61036,E,Public,0.0,3.0,0.0,Tesla Destination,42.41685,-90.426229,10/6/2022,114179,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Chestnut Mountain Resort - Tesla Destination,2577 South Blanding,Galena,IL,61036,E,Public,0.0,2.0,0.0,Tesla Destination,42.318736,-90.393536,10/6/2022,114180,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,Jail Hill Inn - Tesla Destination,319 Meeker St,Galena,IL,61036,E,Public,0.0,2.0,0.0,Tesla Destination,42.4188789,-90.4259596,10/6/2022,114181,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,Eagle Ridge Resort & Spa - Tesla Destination,444 Eagle Ridge Dr,Galena,IL,61036,E,Public,0.0,3.0,0.0,Tesla Destination,42.4053874,-90.3384164,10/6/2022,114182,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Goldmoor Inn & Resort - Tesla Destination,9001 N Sand Hill Rd,Galena,IL,61036,E,Public,0.0,3.0,0.0,Tesla Destination,42.333936,-90.396753,10/6/2022,114183,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,The Herrington Inn and Spa - Tesla Destination,15 S River Ln,Geneva,IL,60134,E,Public,0.0,2.0,0.0,Tesla Destination,41.8868446,-88.3038036,10/6/2022,114184,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,Delta Hotels by Marriott Chicago North Shore Suites - Tesla Destination,1400 Milwaukee Ave,Glenview,IL,60025,E,Public,0.0,3.0,0.0,Tesla Destination,42.0795693,-87.8654424,10/6/2022,114185,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Shawnee Forest Cabins - Tesla Destination,745 Garden of Gods,Herod,IL,62947,E,Public,0.0,2.0,0.0,Tesla Destination,37.5807176,-88.367418,10/6/2022,114186,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
ELEC,La Banque Hotel - Tesla Destination,2034 Ridge Rd,Homewood,IL,60430,E,Public,0.0,1.0,0.0,Tesla Destination,41.56213,-87.666663,10/6/2022,114187,2023-01-18 15:15:20 UTC,TESLA,US,1.0,3477.0
ELEC,Eaglewood Resort & Spa - Tesla Destination,1401 Nordic Rd,Itasca,IL,60143,E,Public,0.0,3.0,0.0,Tesla Destination,41.958133,-88.0393104,10/6/2022,114189,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Pig Minds Brewing Co. - Tesla Destination,4080 Steele Dr,Machesney Park,IL,61115,E,Public,0.0,3.0,0.0,Tesla Destination,42.369629,-89.019962,10/6/2022,114190,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Makanda Inn & Cottages - Tesla Destination,855 Old Lower Cobden Rd,Makanda,IL,62958,E,Public,0.0,3.0,0.0,Tesla Destination,37.610802,-89.210313,10/6/2022,114191,2023-01-18 15:15:20 UTC,J1772 TESLA,US,3.0,3477.0
ELEC,Comfort Suites Mount Vernon - Tesla Destination,404 S 44th St,Mt. Vernon,IL,62864,E,Public,0.0,4.0,0.0,Tesla Destination,38.3109,-88.946784,10/6/2022,114192,2023-01-18 15:15:20 UTC,J1772 TESLA,US,4.0,3477.0
ELEC,Hotel Indigo Naperville Riverwalk - Tesla Destination,120 Water St,Naperville,IL,60540,E,Public,0.0,4.0,0.0,Tesla Destination,41.7706981,-88.1502517,10/6/2022,114193,2023-01-18 15:15:20 UTC,J1772 TESLA,US,4.0,3477.0
ELEC,Wildwood Tavern - Tesla Destination,6480 W Touhy,Niles,IL,60714,E,Public,0.0,2.0,0.0,Tesla Destination,42.012382,-87.78852,10/6/2022,114195,2023-01-18 15:15:20 UTC,J1772 TESLA,US,2.0,3477.0
